 54 ,WAPDA OFFICE LAKY DHARI ,UC-9 SIKANDER ,016030301,-, 534,, 534, 1,, 1
,ROAD GUL BAHAR (MALE),TOWN - ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,3 MOHALLAH ,,,,,,,,
,,MASTER ABAD ,,,,,,,,
,,CANAL TOWN ,,,,,,,,
,,AFZAL ABAD.,,,,,,,,
,,,,, 534 ,, 534 ,,,
 55 ,GOVERNMENT PRIMARY ,UC-9 SIKANDER ,016030301,-,, 329, 329,, 1, 1
,SCHOOL GULBAHAR NO ,TOWN - ,,,,,,,,
,2(FEMALE),GULBAHAR NO ,,,,,,,,
,,3 MOHALLAH ,,,,,,,,
,,MASTER ABAD ,,,,,,,,
,,CANAL TOWN ,,,,,,,,
,,AFZAL ABAD.,,,,,,,,
,,,,,, 329 , 329 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 30 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 56 ,GOVERNMENT HIGH SCHOOL ,UC-9 SIKANDER ,016030307,-, 970,, 970, 4,, 4
,GULBAHAR NO 2 PESHAWAR ,TOWN - ROAD ,,,,,,,,
,(MALE) PS.2,ZAKAT OFFICE ,,,,,,,,
,,QADIR ABAD ,,,,,,,,
,,IDREES ABAD ,,,,,,,,
,,FAQIR SARAI ,,,,,,,,
,,ROAD ABADI ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE OF ,,,,,,,,
,,SHIRULLAH ,,,,,,,,
,,KHADIM ABAD. ,,,,,,,,
,,AFZAL MARKET ,,,,,,,,
,,OFFICE ,,,,,,,,
,,BUKHARI ,,,,,,,,
,,COLONY LAKKI ,,,,,,,,
,,DHERI ROAD ,,,,,,,,
,,ABADI AFAZAL ,,,,,,,,
,,ABAD/BUKHARI ,,,,,,,,
,,COLONY AFZAL ,,,,,,,,
,,ABAD ROAD.,,,,,,,,
,,-,016030305,-, 670,, 670,,,
,,-,016030302,-, 446,, 446,,,
,,-,016030303,-, 507,, 507,,,
,,-,016030304,-, 227,, 227,,,
,,,,, 2820 ,, 2820 ,,,
 57 ,GOVERNMENT PRIMERY ,UC-9 SIKANDER ,016030307,-,, 540, 540,, 4, 4
,SCHOOL NISHTER ABAD ,TOWN - ROAD ,,,,,,,,
,(FEMALE),ZAKAT OFFICE ,,,,,,,,
,,QADIR ABAD ,,,,,,,,
,,IDREES ABAD ,,,,,,,,
,,FAQIR SARAI ,,,,,,,,
,,ROAD ABADI ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE OF ,,,,,,,,
,,SHIRULLAH ,,,,,,,,
,,KHADIM ABAD. ,,,,,,,,
,,AFZAL MARKET ,,,,,,,,
,,OFFICE ,,,,,,,,
,,BUKHARI ,,,,,,,,
,,COLONY LAKKI ,,,,,,,,
,,DHERI ROAD ,,,,,,,,
,,ABADI AFAZAL ,,,,,,,,
,,ABAD/BUKHARI ,,,,,,,,
,,COLONY AFZAL ,,,,,,,,
,,ABAD ROAD.,,,,,,,,
,,-,016030305,-,, 448, 448,,,
,,-,016030302,-,, 348, 348,,,
,,-,016030303,-,, 337, 337,,,
,,-,016030304,-,, 137, 137,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 31 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,,,,, 1810 , 1810 ,,,
 58 ,GUL BAHAR GOVERNMENT ,UC-10 ,016030201  YOUSAF ABAD GULBAHAR ,-, 647,, 647, 4, 4,
,TECHNICAL HIGH SCHOOL ,GULBAHAR - ,COLONY  GULBAHAR COLONY NO 2 ,,,,,,,
,(MALE),TECHNICAL ,CHAMKANI ROAD ABADI INCLUDING ,,,,,,,
,,CENTER ,BAKERY AND TANDOOR SHOP ,,,,,,,
,,FLOUR MILLS ,CHAMKANI  ROAD,,,,,,,
,,FRONTIER ,,,,,,,,
,,STEEL MILLS ,,,,,,,,
,,GULBAHAR ,,,,,,,,
,,COLONY NO 1 ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,PART ,,,,,,,,
,,TECHNICAL ,,,,,,,,
,,HIGH SCHOOL ,,,,,,,,
,,GULBAHAR ,,,,,,,,
,,COLONY NO 2 ,,,,,,,,
,,ABADI AROUND ,,,,,,,,
,,TECHNICAL ,,,,,,,,
,,HIGH SCHOOL ,,,,,,,,
,,BLIND ,,,,,,,,
,,INSTITUTE ,,,,,,,,
,,AFZAL ABAD ,,,,,,,,
,,ROAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,2 GULBAHAR ,,,,,,,,
,,COLONY NO 1,,,,,,,,
,,-,016030202,-, 275,, 275,,,
,,-,016030205,-, 363,, 363,,,
,,-,016030203,-, 779,, 779,,,
,,-,016030204,-, 327,, 327,,,
,,-,016030705,-, 691,, 691,,,
,,,,, 3082 ,, 3082 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 32 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 59 ,GOVERNMENT MIDDLE ,UC-10 ,016030201  YOUSAF ABAD GULBAHAR ,-,, 516, 516,, 4, 4
,SCHOOL BOYS GUL BAHAR NO ,GULBAHAR - ,COLONY GULBAHAR COLONY NO 2 ,,,,,,,
,2 (FEMALE),TECHNICAL ,CHAMKANI ROAD ABADI INCLUDING ,,,,,,,
,,CENTER ,BAKERY AND TANDOOR SHOP ,,,,,,,
,,FLOUR MILLS ,CHAMKANI ROAD.,,,,,,,
,,FRONTIER ,,,,,,,,
,,STEEL MILLS ,,,,,,,,
,,GULBAHAR ,,,,,,,,
,,COLONY NO 1 ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,PART ,,,,,,,,
,,TECHNICAL ,,,,,,,,
,,HIGH SCHOOL ,,,,,,,,
,,GULBAHAR ,,,,,,,,
,,COLONY NO 2 ,,,,,,,,
,,ABADI AROUND ,,,,,,,,
,,TECHNICAL ,,,,,,,,
,,HIGH SCHOOL ,,,,,,,,
,,BLIND ,,,,,,,,
,,INSTITUTE ,,,,,,,,
,,AFZAL ABAD ,,,,,,,,
,,ROAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,2 GULBAHAR ,,,,,,,,
,,COLONY NO 1,,,,,,,,
,,-,016030202,-,, 253, 253,,,
,,-,016030205,-,, 308, 308,,,
,,-,016030203,-,, 686, 686,,,
,,-,016030204,-,, 286, 286,,,
,,-,016030705,-,, 601, 601,,,
,,,,,, 2650 , 2650 ,,,
 60 ,GOVERNMENT GIRLS HIGH ,UC-10 ,016030704,-, 762,, 762, 4,, 4
,SCHOOL GUL BAHAR (MALE),GULBAHAR - ,,,,,,,,
,,ANWAR ASAD ,,,,,,,,
,,COLONY ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,2.B BLOCK ST 1 ,,,,,,,,
,,TO 4 ABADI ,,,,,,,,
,,CHAMKANI RD ,,,,,,,,
,,RASHID TOWN ,,,,,,,,
,,RD.,,,,,,,,
,,-,016030707,-, 527,, 527,,,
,,-,016030703,-, 246,, 246,,,
,,-,016030702,-, 353,, 353,,,
,,,,, 1888 ,, 1888 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 33 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 61 ,GOVERNMENT MIDDLE ,UC-10 ,016030704,-,, 693, 693,, 3, 3
,SCHOOL BOYS ASSAD ANWAR ,GULBAHAR - ,,,,,,,,
,COLONY (FEMALE),ANWAR ASAD ,,,,,,,,
,,COLONY ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,2.B BLOCK ST 1 ,,,,,,,,
,,TO 4 ABADI ,,,,,,,,
,,CHAMKANI RD ,,,,,,,,
,,RASHID TOWN ,,,,,,,,
,,RD.,,,,,,,,
,,-,016030707,-,, 382, 382,,,
,,-,016030703,-,, 205, 205,,,
,,-,016030702,-,, 305, 305,,,
,,,,,, 1585 , 1585 ,,,
 62 ,GOVERNMENT HIGH SCHOOL ,UC-10 ,016030701,-, 523,, 523, 4,, 4
,FOR DEAF GUL BAHAR (MALE),GULBAHAR- ,,,,,,,,
,,FASIL STREET ,,,,,,,,
,,RASHID TOWN ,,,,,,,,
,,AFRIDI GARHI ,,,,,,,,
,,MOHALLAH ,,,,,,,,
,,IDRESS ABAD ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,TOWARDS ,,,,,,,,
,,NORTH SIDE ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 SARDAR ,,,,,,,,
,,TOWN ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,ROAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 ABADI ,,,,,,,,
,,ISHRAT ,,,,,,,,
,,CINEMA ROAD ,,,,,,,,
,,BABAR STREET ,,,,,,,,
,,FAISAL STREET ,,,,,,,,
,,GUL JOI ,,,,,,,,
,,STREET.,,,,,,,,
,,-,016030306,-, 577,, 577,,,
,,-,016030401,-, 591,, 591,,,
,,-,016030402,-, 277,, 277,,,
,,,,, 1968 ,, 1968 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 34 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 63 ,GOVERNMENT GIRLS PRIMERY ,UC-10 ,016030701,-, 458, 458, 3, 3,,
,SCHOOL GUL BAHAR NEAR ,GULBAHAR- ,,,,,,,,
,DEAF SCHOOL (FEMALE),FASIL STREET ,,,,,,,,
,,RASHID TOWN ,,,,,,,,
,,AFRIDI GARHI ,,,,,,,,
,,MOHALLAH ,,,,,,,,
,,IDRESS ABAD ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,TOWARDS ,,,,,,,,
,,NORTH SIDE ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 SARDAR ,,,,,,,,
,,TOWN ,,,,,,,,
,,CHAMKANI ,,,,,,,,
,,ROAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 ABADI ,,,,,,,,
,,ISHRAT ,,,,,,,,
,,CINEMA ROAD ,,,,,,,,
,,BABAR STREET ,,,,,,,,
,,FAISAL STREET ,,,,,,,,
,,GUL JOI ,,,,,,,,
,,STREET.,,,,,,,,
,,-,016030306,-, 421, 421,,,,
,,-,016030401,-, 502, 502,,,,
,,-,016030402,-, 244, 244,,,,
,,,,, 1625 , 1625 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 35 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 64 ,CITY COLLEGE FOR WOMEN ,UC-10 ,016030403  BOSTAN BABA ROAD ISHRAT ,-, 490, 490, 4, 4,,
,PESHAWAR (MALE),GULBAHAR - ,CINIMA BAKHTIAR COLONY INCLUDING ,,,,,,,
,,GUL JOI ,HOUSES OF BEHRAM AND HASHIM ,,,,,,,
,,STREET TO ,TOWARDS GRAVE YARD RASHID TOWN ,,,,,,,
,,MALIK ,ROAD.,,,,,,,
,,BAKHSHESH ,,,,,,,,
,,HUJRA OPP ,,,,,,,,
,,SIRSYED ,,,,,,,,
,,SCHOOL ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 INCLUDING ,,,,,,,,
,,ABID STREET ,,,,,,,,
,,MADANI ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,MOMIN FLATS ,,,,,,,,
,,IJAZ ABAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 SHAHEED ,,,,,,,,
,,ABAD/IJAZ ,,,,,,,,
,,ABAD ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE ABDUR ,,,,,,,,
,,RAZIQ RASHID ,,,,,,,,
,,TOWN ABADI ,,,,,,,,
,,BANK OF ,,,,,,,,
,,NAZAR,,,,,,,,
,,-,016030404,-, 312, 312,,,,
,,-,016030706,-, 1085, 1085,,,,
,,,,, 1887 , 1887 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 36 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 65 ,GOVERNMENT GIRLS PRIMARY ,UC-10 ,016030403  BOSTAN BABA ROAD ISHRAT ,-, 434, 434, 3, 3,,
,SCHOOL NEAR (GOVERNMENT ,GULBAHAR - ,CINIMA BAKHTIAR COLONY INCLUDING ,,,,,,,
,GIRLS HIGH SCHOOL GUL ,GUL JOI ,HOUSES OF BEHRAM AND HASHIM ,,,,,,,
,BAHAR (FEMALE),STREET TO ,TOWARDS GRAVE YARD RASHID TOWN ,,,,,,,
,,MALIK ,ROAD,,,,,,,
,,BAKHSHESH ,,,,,,,,
,,HUJRA OPP ,,,,,,,,
,,SIRSYED ,,,,,,,,
,,SCHOOL ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 INCLUDING ,,,,,,,,
,,ABID STREET ,,,,,,,,
,,MADANI ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,MOMIN FLATS ,,,,,,,,
,,IJAZ ABAD ,,,,,,,,
,,GULBAHAR NO ,,,,,,,,
,,4 SHAHEED ,,,,,,,,
,,ABAD/IJAZ ,,,,,,,,
,,ABAD ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE ABDUR ,,,,,,,,
,,RAZIQ RASHID ,,,,,,,,
,,TOWN ABADI ,,,,,,,,
,,BANK OF ,,,,,,,,
,,NAZAR,,,,,,,,
,,-,016030404,-, 314, 314,,,,
,,-,016030706,-, 901, 901,,,,
,,,,, 1649 , 1649 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 37 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 66 ,HUDEBIA MODEL SCHOOL ,UC-11 ,016031001  REHMAN STEET ALFARHAN ,-, 1064,, 1064, 3,, 3
,EJAZABAD PESHAWAR (MALE) ,SHAHEEN ,STREET ABADI BANK OF REHMAN ,,,,,,,
,PS-I,MUSLIM ,STREET.,,,,,,,
,,TOWN-I- IJAZ ,,,,,,,,
,,ABAD NO 2 ,,,,,,,,
,,IRFAN KHAN ,,,,,,,,
,,QUARTERS ,,,,,,,,
,,REHMAN ,,,,,,,,
,,STEET FARHAT ,,,,,,,,
,,ABAD RING ,,,,,,,,
,,ROAD TO BARA ,,,,,,,,
,,RIVER AFRIDI ,,,,,,,,
,,GARHI ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,CHOHA GUJAR ,,,,,,,,
,,ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI FARMAN ,,,,,,,,
,,ZIARAT KHAN ,,,,,,,,
,,SHINWARI TO ,,,,,,,,
,,BARA RIVER ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,JUNGLE ROAD,,,,,,,,
,,-,016031003,-, 701,, 701,,,
,,,,, 1765 ,, 1765 ,,,
 67 ,HUDEBIA MODEL SCHOOL ,UC-11 ,016031001  REHMAN STEET ALFARAHN ,-,, 612, 612,, 2, 2
,EJAZABAD PESHAWAR ,SHAHEEN ,STREET ABADI BANK OF REHMAN ,,,,,,,
,(FEMALE) PS-2,MUSLIM ,STREET,,,,,,,
,,TOWN-I- IJAZ ,,,,,,,,
,,ABAD NO 2 ,,,,,,,,
,,IRFAN KHAN ,,,,,,,,
,,QUARTERS ,,,,,,,,
,,REHMAN ,,,,,,,,
,,STEET FARHAT ,,,,,,,,
,,ABAD RING ,,,,,,,,
,,ROAD TO BARA ,,,,,,,,
,,RIVER AFRIDI ,,,,,,,,
,,GARHI ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,CHOHA GUJAR ,,,,,,,,
,,ROAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI FARMAN ,,,,,,,,
,,ZIARAT KHAN ,,,,,,,,
,,SHINWARI TO ,,,,,,,,
,,BARA RIVER ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,ABADI BANK OF ,,,,,,,,
,,JUNGLE ROAD,,,,,,,,
,,-,016031003,-,, 416, 416,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 38 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,,,,, 1028 , 1028 ,,,
 68 ,GOVERNMENT PRIMARY ,UC-II SHAHEEN ,016031002,-, 1357,, 1357, 4,, 4
,SCHOOL TOOHEED COLONY ,MUSLIM ,,,,,,,,
,(MALE),TOWN-I- NIMRA ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,DISPENSARY ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSES OF ,,,,,,,,
,,SAMEEEN ,,,,,,,,
,,KHAN ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,GUL AND ,,,,,,,,
,,SULTAN ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD CHARCH ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD TAKKIA ,,,,,,,,
,,ZIAKKIA ZIARAT ,,,,,,,,
,,KAKAK SAHIB ,,,,,,,,
,,ABADI AROUND ,,,,,,,,
,,JUNGLE ROAD ,,,,,,,,
,,BAR WALA ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,ABADI PHUNDU ,,,,,,,,
,,ROAD.,,,,,,,,
,,-,016031004,-, 1142,, 1142,,,
,,,,, 2499 ,, 2499 ,,,
 69 ,CHARAGH COOMPREHENSIVE ,UC-II SHAHEEN ,016031002,-,, 750, 750,, 3, 3
,PRIMARY SCHOOL CHARAGH ,MUSLIM ,,,,,,,,
,ABAD (FEMALE) PS-I,TOWN-I- NIMRA ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,DISPENSARY ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSES OF ,,,,,,,,
,,SAMEEEN ,,,,,,,,
,,KHAN ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,GUL AND ,,,,,,,,
,,SULTAN ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD CHARCH ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD TAKKIA ,,,,,,,,
,,ZIAKKIA ZIARAT ,,,,,,,,
,,KAKAK SAHIB ,,,,,,,,
,,ABADI AROUND ,,,,,,,,
,,JUNGLE ROAD ,,,,,,,,
,,BAR WALA ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,ABADI PHUNDU ,,,,,,,,
,,ROAD.,,,,,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 39 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016031004,-,, 703, 703,,,
,,,, 1453 ,, 1453 ,,,,
 70 ,GOVERNMENT PRIMERY ,UC-11 ,016031005,-, 1135,, 1135, 4, 4,
,SCHOOL TOHEED WAHEED ,SHAHEEN ,,,,,,,,
,COLONY (MALE),MUSLIM ,,,,,,,,
,,TOWN-I ABADI ,,,,,,,,
,,AROUND POLIC ,,,,,,,,
,,CHOWKI ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI ,,,,,,,,
,,MOHMAND ,,,,,,,,
,,NOOR ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,INAYATUR ,,,,,,,,
,,REHMAN  ,,,,,,,,
,,DAWAKHANA ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,PART TAJ ,,,,,,,,
,,ABAD ,,,,,,,,
,,SHAHEED ,,,,,,,,
,,ABAD ZIARAT ,,,,,,,,
,,SHAHEED ,,,,,,,,
,,BABA TO ALAM ,,,,,,,,
,,SARAI PHUNDU ,,,,,,,,
,,ROAD.,,,,,,,,
,,-,016031006,-, 1873,, 1873,,,
,,,,, 3008 ,, 3008 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 40 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 71 ,CHARAGH COOMPREHENSIVE ,UC-11 ,016031005,-,, 814, 814,, 3, 3
,PRIMARY SCHOOL CHARAGH ,SHAHEEN ,,,,,,,,
,ABAD (FEMALE) PS-2,MUSLIM ,,,,,,,,
,,TOWN-I ABADI ,,,,,,,,
,,AROUND POLIC ,,,,,,,,
,,CHOWKI ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,ABADI ,,,,,,,,
,,MOHMAND ,,,,,,,,
,,NOOR ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,INAYATUR ,,,,,,,,
,,REHMAN  ,,,,,,,,
,,DAWAKHANA ,,,,,,,,
,,PHUNDU ROAD ,,,,,,,,
,,CHARAGH ,,,,,,,,
,,ABAD ,,,,,,,,
,,PARTIALLY ,,,,,,,,
,,PART TAJ ,,,,,,,,
,,ABAD ,,,,,,,,
,,SHAHEED ,,,,,,,,
,,ABAD ZIARAT ,,,,,,,,
,,SHAHEED ,,,,,,,,
,,BABA TO ALAM ,,,,,,,,
,,SARAI PHUNDU ,,,,,,,,
,,ROAD.,,,,,,,,
,,-,016031006,-,, 1000, 1000,,,
,,,,,, 1814 , 1814 ,,,
 72 ,IQRA SCHOOL BOSTAN ABAD ,UC-11 ,016030505,-, 557,, 557, 3,, 3
,NO 3(MALE),SHAHEEN ,,,,,,,,
,,MUSLIM ,,,,,,,,
,,TOWN-I- ,,,,,,,,
,,TOHEED ,,,,,,,,
,,COLONY NEW ,,,,,,,,
,,SHAH DHAND ,,,,,,,,
,,MISKEEN ABAD ,,,,,,,,
,,NO 3 SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,WAHEED ABAD.,,,,,,,,
,,-,016030501,-, 1095,, 1095,,,
,,,,, 1652 ,, 1652 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 41 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 73 ,HERA PUBLIC SCHOOL ,UC-11 ,016030505,-,, 395, 395,, 1, 1
,CHAMAN ABAD (FEMALE) PS-I,SHAHEEN ,,,,,,,,
,,MUSLIM ,,,,,,,,
,,TOWN-I- ,,,,,,,,
,,TOHEED ,,,,,,,,
,,COLONY NEW ,,,,,,,,
,,SHAH DHAND ,,,,,,,,
,,MISKEEN ABAD ,,,,,,,,
,,NO 3 SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,WAHEED ABAD.,,,,,,,,
,,-,016030501,-,, 694, 694,,,
,,,,,, 1089 , 1089 ,,,
 74 ,IQRA SCHOOL BOSTAN ABAD ,UC-11 ,016030504,-, 1161,, 1161, 2,, 2
,NO 3 (MALE) PS-2,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,-I- CHAMAN ,,,,,,,,
,,ABAD BOSTAN ,,,,,,,,
,,ABAD NO 3 ,,,,,,,,
,,SAREEHA ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,BOSTAN ,,,,,,,,
,,ABAD/CHAMAD,,,,,,,,
,,N ABAD ,,,,,,,,
,,STREET NO 1 ,,,,,,,,
,,TO 3 SHAHEEN ,,,,,,,,
,,MUSLIM TOWN,,,,,,,,
,,,,, 1161 ,, 1161 ,,,
 75 ,HERA PUBLIC SCHOOL ,UC-11 ,016030504,-,, 774, 774,, 1, 1
,CHAMAN ABAD (FEMALE) PS-2,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,-I- CHAMAN ,,,,,,,,
,,ABAD BOSTAN ,,,,,,,,
,,ABAD NO 3 ,,,,,,,,
,,SAREEHA ,,,,,,,,
,,MOSQUE ,,,,,,,,
,,BOSTAN ,,,,,,,,
,,ABAD/CHAMAD,,,,,,,,
,,N ABAD ,,,,,,,,
,,STREET NO 1 ,,,,,,,,
,,TO 3 SHAHEEN ,,,,,,,,
,,MUSLIM TOWN,,,,,,,,
,,,,,, 774 , 774 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 42 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 76 ,OFFICE CHAIRMAN MASKEEN ,UC-12 ,016030503,-, 969,, 969, 3,, 3
,ABAD PHANDU ROAD (MALE) ,SHAHEEN ,,,,,,,,
,(NEEDS IMPROVISATION),MUSLIM ,,,,,,,,
,,TOWN-II-NAZAR ,,,,,,,,
,,ABAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE OF ,,,,,,,,
,,GHULAM ,,,,,,,,
,,QADAR WAZIR ,,,,,,,,
,,JALAL RASHAM ,,,,,,,,
,,DR. ZAREEF ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,MISKEEN ABAD ,,,,,,,,
,,BILAL MOSQUE ,,,,,,,,
,,SYED ALI SHAH ,,,,,,,,
,,CHOWK.,,,,,,,,
,,-,016030506,-, 765,, 765,,,
,,,,, 1734 ,, 1734 ,,,
 77 ,GOVERNMENT DISPENCARY ,UC-12 ,016030503,-,, 548, 548,, 2, 2
,SHAHEEN MUSLIM TOWN ,SHAHEEN ,,,,,,,,
,MASKEEN ABAD NO 3 SHAH ,MUSLIM ,,,,,,,,
,DHAND (FEMALE),TOWN-II-NAZAR ,,,,,,,,
,,ABAD ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,HOUSE OF ,,,,,,,,
,,GHULAM ,,,,,,,,
,,QADAR WAZIR ,,,,,,,,
,,JALAL RASHAM ,,,,,,,,
,,DR. ZAREEF ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,MISKEEN ABAD ,,,,,,,,
,,BILAL MOSQUE ,,,,,,,,
,,SYED ALI SHAH ,,,,,,,,
,,CHOWK.,,,,,,,,
,,-,016030506,-,, 566, 566,,,
,,,,,, 1114 , 1114 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 43 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 78 ,GOVERNMENT  PRIMERY ,UC-12 ,016030502,-, 726, 726, 4, 4,,
,SCHOOL SHAH DHAND ,SHAHEEN ,,,,,,,,
,BOSTANA ABAD NO 2 (MALE) ,MUSLIM ,,,,,,,,
,PS-I,TOWN-II ,,,,,,,,
,,BOSTAN ABAD ,,,,,,,,
,,NO 2 SAEED ,,,,,,,,
,,ABAD NO 4 ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,NAZARABAD  ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,INCLUDING ,,,,,,,,
,,GRAVE YARD ,,,,,,,,
,,ALONG HOUSE ,,,,,,,,
,,OF HABIB ,,,,,,,,
,,ULLAH ,,,,,,,,
,,MOAZAM ,,,,,,,,
,,JEHAN ZEB ,,,,,,,,
,,ATTA ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,MIR HAKEEM ,,,,,,,,
,,NAZAR ABAD ,,,,,,,,
,,NAZAR ,,,,,,,,
,,BOSTAN ROAD.,,,,,,,,
,,-,016030601,-, 1252, 1252,,,,
,,,,, 1978 , 1978 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 44 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 79 ,GOVERNMENT GIRLS PRIMERY ,UC-12 ,016030502,-,, 521, 521,, 3, 3
,SCHOOL SHAH CHAND NAZAR ,SHAHEEN ,,,,,,,,
,ABAD NO 2 (FEMALE),MUSLIM ,,,,,,,,
,,TOWN-II ,,,,,,,,
,,BOSTAN ABAD ,,,,,,,,
,,NO 2 SAEED ,,,,,,,,
,,ABAD NO 4 ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,MUSLIM TOWN ,,,,,,,,
,,NAZARABAD  ,,,,,,,,
